0, 0, Header, 1, 9, 192
1, 0, Start_track
1, 0, Title_t, "Warriors_-_Imagine_Dragons"
1, 0, Tempo, 517241
1, 0, Tempo, 517241
1, 0, Key_signature, 1, "major"
1, 0, Time_signature, 6, 3, 24, 8
1, 0, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Staff"
2, 0, Program_c, 0, 0
2, 0, Pitch_bend_c, 0, 8192
2, 0, Control_c, 0, 7, 127
2, 0, Control_c, 0, 10, 64
2, 0, Note_on_c, 0, 55, 110
2, 0, Note_on_c, 0, 59, 110
2, 0, Note_on_c, 0, 64, 110
2, 142, Note_on_c, 0, 55, 0
2, 142, Note_on_c, 0, 59, 0
2, 142, Note_on_c, 0, 64, 0
2, 144, Note_on_c, 0, 55, 110
2, 144, Note_on_c, 0, 59, 110
2, 144, Note_on_c, 0, 64, 110
2, 190, Note_on_c, 0, 55, 0
2, 190, Note_on_c, 0, 59, 0
2, 190, Note_on_c, 0, 64, 0
2, 192, Note_on_c, 0, 55, 110
2, 192, Note_on_c, 0, 59, 110
2, 192, Note_on_c, 0, 64, 110
2, 238, Note_on_c, 0, 55, 0
2, 238, Note_on_c, 0, 59, 0
2, 238, Note_on_c, 0, 64, 0
2, 240, Note_on_c, 0, 55, 110
2, 240, Note_on_c, 0, 59, 110
2, 240, Note_on_c, 0, 64, 110
2, 286, Note_on_c, 0, 55, 0
2, 286, Note_on_c, 0, 59, 0
2, 286, Note_on_c, 0, 64, 0
2, 288, Note_on_c, 0, 55, 110
2, 288, Note_on_c, 0, 59, 110
2, 288, Note_on_c, 0, 64, 110
2, 430, Note_on_c, 0, 55, 0
2, 430, Note_on_c, 0, 59, 0
2, 430, Note_on_c, 0, 64, 0
2, 432, Note_on_c, 0, 55, 110
2, 432, Note_on_c, 0, 59, 110
2, 432, Note_on_c, 0, 64, 110
2, 478, Note_on_c, 0, 55, 0
2, 478, Note_on_c, 0, 59, 0
2, 478, Note_on_c, 0, 64, 0
2, 480, Note_on_c, 0, 55, 110
2, 480, Note_on_c, 0, 59, 110
2, 480, Note_on_c, 0, 64, 110
2, 526, Note_on_c, 0, 55, 0
2, 526, Note_on_c, 0, 59, 0
2, 526, Note_on_c, 0, 64, 0
2, 528, Note_on_c, 0, 55, 110
2, 528, Note_on_c, 0, 59, 110
2, 528, Note_on_c, 0, 64, 110
2, 574, Note_on_c, 0, 55, 0
2, 574, Note_on_c, 0, 59, 0
2, 574, Note_on_c, 0, 64, 0
2, 576, Note_on_c, 0, 57, 110
2, 576, Note_on_c, 0, 62, 110
2, 576, Note_on_c, 0, 66, 110
2, 718, Note_on_c, 0, 57, 0
2, 718, Note_on_c, 0, 62, 0
2, 718, Note_on_c, 0, 66, 0
2, 720, Note_on_c, 0, 57, 110
2, 720, Note_on_c, 0, 62, 110
2, 720, Note_on_c, 0, 66, 110
2, 766, Note_on_c, 0, 57, 0
2, 766, Note_on_c, 0, 62, 0
2, 766, Note_on_c, 0, 66, 0
2, 768, Note_on_c, 0, 57, 110
2, 768, Note_on_c, 0, 62, 110
2, 768, Note_on_c, 0, 66, 110
2, 814, Note_on_c, 0, 57, 0
2, 814, Note_on_c, 0, 62, 0
2, 814, Note_on_c, 0, 66, 0
2, 816, Note_on_c, 0, 57, 110
2, 816, Note_on_c, 0, 62, 110
2, 816, Note_on_c, 0, 66, 110
2, 862, Note_on_c, 0, 57, 0
2, 862, Note_on_c, 0, 62, 0
2, 862, Note_on_c, 0, 66, 0
2, 864, Note_on_c, 0, 57, 110
2, 864, Note_on_c, 0, 62, 110
2, 864, Note_on_c, 0, 66, 110
2, 1006, Note_on_c, 0, 57, 0
2, 1006, Note_on_c, 0, 62, 0
2, 1006, Note_on_c, 0, 66, 0
2, 1008, Note_on_c, 0, 57, 110
2, 1008, Note_on_c, 0, 62, 110
2, 1008, Note_on_c, 0, 66, 110
2, 1054, Note_on_c, 0, 57, 0
2, 1054, Note_on_c, 0, 62, 0
2, 1054, Note_on_c, 0, 66, 0
2, 1056, Note_on_c, 0, 57, 110
2, 1056, Note_on_c, 0, 62, 110
2, 1056, Note_on_c, 0, 66, 110
2, 1102, Note_on_c, 0, 57, 0
2, 1102, Note_on_c, 0, 62, 0
2, 1102, Note_on_c, 0, 66, 0
2, 1104, Note_on_c, 0, 57, 110
2, 1104, Note_on_c, 0, 62, 110
2, 1104, Note_on_c, 0, 66, 110
2, 1150, Note_on_c, 0, 57, 0
