0, 0, Header, 1, 16, 192
1, 0, Start_track
1, 0, Title_t, "Travel"
1, 0, Tempo, 472440
1, 0, Key_signature, 5, "major"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Staff"
2, 0, Program_c, 2, 73
2, 0, Pitch_bend_c, 2, 8192
2, 0, Control_c, 2, 7, 127
2, 0, Control_c, 2, 10, 64
2, 7776, Note_on_c, 2, 78, 110
2, 7870, Note_on_c, 2, 78, 0
2, 7872, Note_on_c, 2, 71, 110
2, 7966, Note_on_c, 2, 71, 0
2, 7968, Note_on_c, 2, 71, 110
2, 8062, Note_on_c, 2, 71, 0
2, 8064, Note_on_c, 2, 71, 110
2, 8158, Note_on_c, 2, 71, 0
2, 8160, Note_on_c, 2, 71, 110
2, 8254, Note_on_c, 2, 71, 0
2, 8256, Note_on_c, 2, 78, 110
2, 8416, Note_on_c, 2, 78, 0
2, 8448, Note_on_c, 2, 71, 110
2, 8542, Note_on_c, 2, 71, 0
2, 8544, Note_on_c, 2, 71, 110
2, 8638, Note_on_c, 2, 71, 0
2, 8640, Note_on_c, 2, 71, 110
2, 8734, Note_on_c, 2, 71, 0
2, 8736, Note_on_c, 2, 66, 110
2, 8926, Note_on_c, 2, 66, 0
2, 8928, Note_on_c, 2, 71, 110
2, 9022, Note_on_c, 2, 71, 0
2, 9024, Note_on_c, 2, 71, 110
2, 9118, Note_on_c, 2, 71, 0
2, 9120, Note_on_c, 2, 71, 110
2, 9214, Note_on_c, 2, 71, 0
2, 9216, Note_on_c, 2, 71, 110
2, 9310, Note_on_c, 2, 71, 0
2, 9312, Note_on_c, 2, 71, 110
2, 9406, Note_on_c, 2, 71, 0
2, 9408, Note_on_c, 2, 78, 110
2, 9568, Note_on_c, 2, 78, 0
2, 9600, Note_on_c, 2, 71, 110
2, 9694, Note_on_c, 2, 71, 0
2, 9696, Note_on_c, 2, 71, 110
2, 9790, Note_on_c, 2, 71, 0
2, 9792, Note_on_c, 2, 71, 110
2, 9934, Note_on_c, 2, 71, 0
2, 9936, Note_on_c, 2, 66, 110
2, 9982, Note_on_c, 2, 66, 0
2, 9984, Note_on_c, 2, 76, 110
2, 10078, Note_on_c, 2, 76, 0
2, 10080, Note_on_c, 2, 75, 110
2, 10174, Note_on_c, 2, 75, 0
2, 10176, Note_on_c, 2, 71, 110
2, 10270, Note_on_c, 2, 71, 0
2, 10272, Note_on_c, 2, 71, 110
2, 10366, Note_on_c, 2, 71, 0
2, 10464, Note_on_c, 2, 66, 110
2, 10558, Note_on_c, 2, 66, 0
2, 10560, Note_on_c, 2, 75, 110
2, 10654, Note_on_c, 2, 75, 0
2, 10656, Note_on_c, 2, 73, 110
2, 10846, Note_on_c, 2, 73, 0
2, 10848, Note_on_c, 2, 73, 110
2, 10942, Note_on_c, 2, 73, 0
2, 10944, Note_on_c, 2, 75, 110
2, 11038, Note_on_c, 2, 75, 0
2, 11040, Note_on_c, 2, 73, 110
2, 11134, Note_on_c, 2, 73, 0
2, 11136, Note_on_c, 2, 75, 110
2, 11230, Note_on_c, 2, 75, 0
2, 11232, Note_on_c, 2, 73, 110
2, 11326, Note_on_c, 2, 73, 0
2, 11328, Note_on_c, 2, 76, 110
2, 11422, Note_on_c, 2, 76, 0
2, 11424, Note_on_c, 2, 75, 110
2, 11518, Note_on_c, 2, 75, 0
2, 11616, Note_on_c, 2, 71, 110
2, 11710, Note_on_c, 2, 71, 0
2, 11712, Note_on_c, 2, 71, 110
2, 11854, Note_on_c, 2, 71, 0
2, 11856, Note_on_c, 2, 66, 110
2, 11902, Note_on_c, 2, 66, 0
2, 11904, Note_on_c, 2, 71, 110
2, 11998, Note_on_c, 2, 71, 0
2, 12000, Note_on_c, 2, 73, 110
2, 12094, Note_on_c, 2, 73, 0
2, 12096, Note_on_c, 2, 75, 110
2, 12238, Note_on_c, 2, 75, 0
2, 12240, Note_on_c, 2, 66, 110
2, 12286, Note_on_c, 2, 66, 0
2, 12288, Note_on_c, 2, 66, 110
2, 12382, Note_on_c, 2, 66, 0
2, 12384, Note_on_c, 2, 71, 110
2, 12478, Note_on_c, 2, 71, 0
2, 12480, Note_on_c, 2, 71, 110
2, 12574, Note_on_c, 2, 71, 0
2, 12576, Note_on_c, 2, 71, 110
2, 12670, Note_on_c, 2, 71, 0
2, 12672, Note_on_c, 2, 71, 110
2, 12766, Note_on_c, 2, 71, 0
2, 12768, Note_on_c, 2, 71, 110
2, 12862, Note_on_c, 2, 71, 0
2, 12864, Note_on_c, 2, 71, 110
2, 13006, Note_on_c, 2, 71, 0
2, 13008, Note_on_c, 2, 66, 110
2, 13054, Note_on_c, 2, 66, 0
2, 13056, Note_on_c, 2, 76, 110
2, 13150, Note_on_c, 2, 76, 0
2, 13152, Note_on_c, 2, 75, 110
2, 13408, Note_on_c, 2, 75, 0
2, 13632, Note_on_c, 2, 71, 110
2, 13726, Note_on_c, 2, 71, 0
2, 13728, Note_on_c, 2, 71, 110
2, 13822, Note_on_c, 2, 71, 0
2, 13824, Note_on_c, 2, 71, 110
2, 13918, Note_on_c, 2, 71, 0
2, 13920, Note_on_c, 2, 73, 110
2, 14014, Note_on_c, 2, 73, 0
2, 14016, Note_on_c, 2, 73, 110
2, 14110, Note_on_c, 2, 73, 0
2, 14112, Note_on_c, 2, 71, 110
2, 14206, Note_on_c, 2, 71, 0
2, 14208, Note_on_c, 2, 71, 110
2, 14302, Note_on_c, 2, 71, 0
2, 14304, Note_on_c, 2, 73, 110
2, 14398, Note_on_c, 2, 73, 0
2, 14400, Note_on_c, 2, 73, 110
2, 14494, Note_on_c, 2, 73, 0
2, 14496, Note_on_c, 2, 71, 110
2, 14590, Note_on_c, 2, 71, 0
2, 14592, Note_on_c, 2, 71, 110
2, 14686, Note_on_c, 2, 71, 0
2, 14688, Note_on_c, 2, 73, 110
2, 14782, Note_on_c, 2, 73, 0
2, 14784, Note_on_c, 2, 73, 110
2, 14944, Note_on_c, 2, 73, 0
2, 15168, Note_on_c, 2, 71, 110
2, 15262, Note_on_c, 2, 71, 0
2, 15264, Note_on_c, 2, 71, 110
2, 15358, Note_on_c, 2, 71, 0
2, 15360, Note_on_c, 2, 71, 110
2, 15454, Note_on_c, 2, 71, 0
2, 15456, Note_on_c, 2, 73, 110
2, 15550, Note_on_c, 2, 73, 0
2, 15552, Note_on_c, 2, 73, 110
2, 15646, Note_on_c, 2, 73, 0
2, 15648, Note_on_c, 2, 71, 110
2, 15742, Note_on_c, 2, 71, 0
2, 15744, Note_on_c, 2, 71, 110
2, 15838, Note_on_c, 2, 71, 0
2, 15840, Note_on_c, 2, 73, 110
2, 15934, Note_on_c, 2, 73, 0
2, 15936, Note_on_c, 2, 73, 110
2, 16030, Note_on_c, 2, 73, 0
2, 16032, Note_on_c, 2, 71, 110
2, 16126, Note_on_c, 2, 71, 0
2, 16128, Note_on_c, 2, 76, 110
2, 16222, Note_on_c, 2, 76, 0
2, 16224, Note_on_c, 2, 75, 110
2, 16318, Note_on_c, 2, 75, 0
2, 16320, Note_on_c, 2, 71, 110
2, 16480, Note_on_c, 2, 71, 0
2, 16656, Note_on_c, 2, 66, 110
2, 16702, Note_on_c, 2, 66, 0
2, 16704, Note_on_c, 2, 71, 110
2, 16798, Note_on_c, 2, 71, 0
2, 16800, Note_on_c, 2, 71, 110
2, 16894, Note_on_c, 2, 71, 0
2, 16896, Note_on_c, 2, 71, 110
2, 17056, Note_on_c, 2, 71, 0
2, 17088, Note_on_c, 2, 71, 110
2, 17182, Note_on_c, 2, 71, 0
2, 17184, Note_on_c, 2, 71, 110
2, 17278, Note_on_c, 2, 71, 0
2, 17280, Note_on_c, 2, 71, 110
2, 17440, Note_on_c, 2, 71, 0
2, 17472, Note_on_c, 2, 71, 110
2, 17566, Note_on_c, 2, 71, 0
2, 17568, Note_on_c, 2, 71, 110
2, 17662, Note_on_c, 2, 71, 0
2, 17664, Note_on_c, 2, 66, 110
2, 17806, Note_on_c, 2, 66, 0
2, 17808, Note_on_c, 2, 66, 110
2, 17854, Note_on_c, 2, 66, 0
2, 17856, Note_on_c, 2, 71, 110
2, 17950, Note_on_c, 2, 71, 0
2, 17952, Note_on_c, 2, 71, 110
2, 18046, Note_on_c, 2, 71, 0
2, 18144, Note_on_c, 2, 71, 110
2, 18238, Note_on_c, 2, 71, 0
2, 18240, Note_on_c, 2, 71, 110
2, 18334, Note_on_c, 2, 71, 0
2, 18336, Note_on_c, 2, 73, 110
2, 18430, Note_on_c, 2, 73, 0
2, 18432, Note_on_c, 2, 76, 110
2, 18526, Note_on_c, 2, 76, 0
2, 18528, Note_on_c, 2, 75, 110
2, 18622, Note_on_c, 2, 75, 0
2, 18624, Note_on_c, 2, 71, 110
2, 18718, Note_on_c, 2, 71, 0
2, 18720, Note_on_c, 2, 76, 110
2, 18814, Note_on_c, 2, 76, 0
2, 18816, Note_on_c, 2, 75, 110
2, 18910, Note_on_c, 2, 75, 0
2, 18912, Note_on_c, 2, 71, 110
2, 19006, Note_on_c, 2, 71, 0
2, 19008, Note_on_c, 2, 76, 110
2, 19102, Note_on_c, 2, 76, 0
