0, 0, Header, 1, 28, 192
1, 0, Start_track
1, 0, Title_t, "ê·¸ë\214\200ì\227\220ê²\214"
1, 0, Tempo, 444444
1, 0, Key_signature, 0, "major"
1, 0, Time_signature, 4, 2, 24, 8
1, 14592, Tempo, 375000
1, 91392, Tempo, 428571
1, 92928, Tempo, 461538
1, 94464, Tempo, 500000
1, 94848, Tempo, 600000
1, 95232, Tempo, 666666
1, 95424, Tempo, 857142
1, 96000, Tempo, 500000
1, 99840, Tempo, 631578
1, 99840, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "track_0"
2, 0, Control_c, 9, 7, 127
2, 0, Control_c, 9, 10, 64
2, 3072, Note_on_c, 9, 71, 110
2, 3232, Note_on_c, 9, 71, 0
2, 3264, Note_on_c, 9, 71, 110
2, 3424, Note_on_c, 9, 71, 0
2, 3456, Note_on_c, 9, 71, 110
2, 3616, Note_on_c, 9, 71, 0
2, 3648, Note_on_c, 9, 71, 110
2, 3808, Note_on_c, 9, 71, 0
2, 4992, Note_on_c, 9, 71, 110
2, 5328, Note_on_c, 9, 71, 0
2, 5760, Note_on_c, 9, 72, 110
2, 5818, Note_on_c, 9, 72, 0
2, 5820, Note_on_c, 9, 72, 110
2, 5890, Note_on_c, 9, 72, 0
2, 5892, Note_on_c, 9, 72, 110
2, 5950, Note_on_c, 9, 72, 0
2, 5952, Note_on_c, 9, 72, 110
2, 6112, Note_on_c, 9, 72, 0
2, 9216, Note_on_c, 9, 71, 110
2, 9376, Note_on_c, 9, 71, 0
2, 12288, Note_on_c, 9, 71, 110
2, 12448, Note_on_c, 9, 71, 0
2, 12448, End_track
3, 0, Start_track
3, 0, MIDI_port, 0
3, 0, Title_t, "track_1"
3, 0, Control_c, 9, 7, 127
3, 0, Control_c, 9, 10, 64
3, 5376, Note_on_c, 9, 71, 110
3, 5536, Note_on_c, 9, 71, 0
3, 6528, Note_on_c, 9, 72, 110
3, 6670, Note_on_c, 9, 72, 0
3, 6672, Note_on_c, 9, 72, 110
3, 6862, Note_on_c, 9, 72, 0
3, 6864, Note_on_c, 9, 72, 110
3, 7072, Note_on_c, 9, 72, 0
3, 8448, Note_on_c, 9, 71, 110
3, 8608, Note_on_c, 9, 71, 0
3, 10368, Note_on_c, 9, 72, 110
3, 10426, Note_on_c, 9, 72, 0
3, 10428, Note_on_c, 9, 72, 110
3, 10498, Note_on_c, 9, 72, 0
3, 10500, Note_on_c, 9, 72, 110
3, 10558, Note_on_c, 9, 72, 0
3, 10560, Note_on_c, 9, 72, 110
3, 10720, Note_on_c, 9, 72, 0
3, 10720, End_track
4, 0, Start_track
4, 0, MIDI_port, 0
4, 0, Title_t, "track_2"
4, 0, Control_c, 9, 7, 127
4, 0, Control_c, 9, 10, 64
4, 4224, Note_on_c, 9, 71, 110
4, 4560, Note_on_c, 9, 71, 0
4, 8832, Note_on_c, 9, 71, 110
4, 8992, Note_on_c, 9, 71, 0
4, 10620, Note_on_c, 9, 72, 110
4, 10690, Note_on_c, 9, 72, 0
4, 10692, Note_on_c, 9, 72, 110
4, 10912, Note_on_c, 9, 72, 0
4, 10912, End_track
5, 0, Start_track
5, 0, MIDI_port, 0
5, 0, Title_t, "track_3"
5, 0, Control_c, 9, 7, 127
5, 0, Control_c, 9, 10, 64
5, 3840, Note_on_c, 9, 71, 110
5, 4176, Note_on_c, 9, 71, 0
5, 6012, Note_on_c, 9, 72, 110
5, 6082, Note_on_c, 9, 72, 0
5, 6084, Note_on_c, 9, 72, 110
5, 6304, Note_on_c, 9, 72, 0
5, 9984, Note_on_c, 9, 71, 110
5, 10144, Note_on_c, 9, 71, 0
5, 10144, End_track
6, 0, Start_track
6, 0, MIDI_port, 0
6, 0, Title_t, "track_4"
6, 0, Control_c, 9, 7, 127
6, 0, Control_c, 9, 10, 64
6, 7296, Note_on_c, 9, 71, 110
6, 7456, Note_on_c, 9, 71, 0
6, 11136, Note_on_c, 9, 72, 110
6, 11278, Note_on_c, 9, 72, 0
6, 11280, Note_on_c, 9, 72, 110
6, 11470, Note_on_c, 9, 72, 0
